season,week,n_games,ats_brier,ats_log_loss,ats_hit_rate,ats_n_samples,ml_brier,ml_log_loss,ml_roc_auc,ml_hit_rate,ml_n_samples,total_mae,total_mae_vs_market,total_correlation,total_n_samples
2014,2,124,,,,,,,,,,,,,
2014,3,112,,,,,,,,,,,,,
2014,4,110,,,,,,,,,,,,,
2014,5,106,,,,,,,,,,,,,
2014,6,115,,,,,,,,,,,,,
2014,7,105,,,,,,,,,,,,,
2014,8,105,,,,,,,,,,,,,
2014,9,108,,,,,,,,,,,,,
2014,10,107,,,,,,,,,,,,,
2014,11,108,,,,,,,,,,,,,
2014,12,110,,,,,,,,,,,,,
2014,13,112,,,,,,,,,,,,,
2014,14,70,,,,,,,,,,,,,
2014,15,23,,,,,,,,,,,,,
2014,16,5,,,,,,,,,,,,,
2015,1,176,0.22293219258089556,0.6386069855758337,0.7640449438202247,89.0,0.16496530876139223,0.509978306989494,0.7784026996625422,0.8011363636363636,176.0,14.553018461574208,4.134410572052002,0.8319453859188692,176.0
2015,2,123,0.21562996857319233,0.6215311323526407,0.64,75.0,0.1391877949187298,0.4281225969900938,0.8727106227106227,0.7886178861788617,123.0,12.856728809635813,3.122038897346048,0.8174899497995786,123.0
2015,3,119,0.2439820860286142,0.6798918869475895,0.5217391304347826,69.0,0.16425996679650207,0.49606377182153866,0.7775641025641026,0.7563025210084033,119.0,14.604562903652672,3.7877030005821815,0.8845479099666432,119.0
2015,4,106,0.21088513383540225,0.6107610717784033,0.6610169491525424,59.0,0.17058003672823377,0.512857028954519,0.8225446428571428,0.7830188679245284,106.0,14.209199185641307,4.104746671823355,0.8717322470952739,106.0
2015,5,110,0.24337961503888336,0.6793762585836078,0.5833333333333334,60.0,0.20634337108716053,0.5910188461133111,0.7432701894317049,0.6454545454545455,110.0,13.718285681984641,4.792959476339406,0.8427904176390787,110.0
2015,6,113,0.24560741013670986,0.683552093569956,0.5357142857142857,56.0,0.1662518248923012,0.5022760581923909,0.8070175438596491,0.7787610619469026,113.0,14.582535904065697,4.816798262162642,0.8473581086193103,113.0
2015,7,110,0.22435210675463868,0.6395310857125004,0.5964912280701754,57.0,0.1737533184544176,0.522442500019508,0.8234126984126984,0.7181818181818181,110.0,13.969404289939186,4.184728418077741,0.8343706596900705,110.0
2015,8,112,0.25152301760235257,0.6958373902384984,0.5178571428571429,56.0,0.14383500282344944,0.45024626988902156,0.8684300927516317,0.8392857142857143,112.0,14.52164990561349,3.731220176003196,0.8544552796744818,112.0
2015,9,112,0.21155129979384868,0.612908869836326,0.660377358490566,53.0,0.14109396869414176,0.44645551721252513,0.897225935828877,0.7946428571428571,112.0,14.605455875396729,4.61796628511869,0.7851955981556694,112.0
2015,10,119,0.23338024206612656,0.6564427321492182,0.6333333333333333,60.0,0.1879735271529677,0.559167957471041,0.7865217391304347,0.7058823529411765,119.0,14.710869316293412,4.65273863474528,0.7989193287307156,119.0
2015,11,117,0.20740437241497817,0.6033228689520034,0.7288135593220338,59.0,0.1731231842603443,0.5201370886930772,0.832258064516129,0.7435897435897436,117.0,13.746659564156818,5.129291139799973,0.7566067743712853,117.0
2015,12,119,0.24269350183435898,0.6781423576225414,0.5737704918032787,61.0,0.19601439319136743,0.5728566375047762,0.7374408983451537,0.7142857142857143,119.0,13.694475125865775,4.55130123269969,0.793071024812301,119.0
2015,13,73,0.2252614604844823,0.6427056004852794,0.6774193548387096,62.0,0.14125187414996918,0.4480055913309609,0.918796992481203,0.7945205479452054,73.0,15.20819875638779,4.151040354082661,0.8313994560854009,73.0
2015,14,24,0.21954882796926878,0.6304106961441,0.6666666666666666,15.0,0.1712594919697724,0.5112729692110652,0.7814814814814814,0.7916666666666666,24.0,12.806745052337646,5.442378997802734,0.7920932787449022,24.0
2015,15,5,0.25527169704730923,0.0,0.0,1.0,0.10672807952638305,0.34840528157869305,1.0,0.8,5.0,18.008531951904295,11.054943084716797,0.0,5.0
2016,1,175,0.24454072021378392,0.7260422957802344,0.5546875,128.0,0.1743768450148999,0.5235266446615598,0.7516506602641057,0.7257142857142858,175.0,15.06435047694615,4.277645715853063,0.8936525006803105,175.0
2016,2,123,0.2524077551499351,0.6968659449244351,0.5,70.0,0.15812076948993428,0.4782676641513015,0.7683418928833455,0.7642276422764228,123.0,14.030776450304481,3.558299106100331,0.8809741204695667,123.0
2016,3,121,0.22733400682174912,0.643428187161075,0.6268656716417911,67.0,0.1634855271274585,0.48601156533910267,0.7886106141920095,0.7603305785123967,121.0,13.891394591528522,4.221740029074929,0.8486238134953545,121.0
2016,4,110,0.23685478049400144,0.6619704217138894,0.5932203389830508,59.0,0.19592894619504006,0.5695697453352067,0.7705570291777188,0.7090909090909091,110.0,13.768505720658736,3.852614035973182,0.9131660283424354,110.0
2016,5,119,0.2342566814997166,0.6663558677846548,0.7049180327868853,61.0,0.18238815964809096,0.5307639437248727,0.7637585991244528,0.7142857142857143,119.0,13.675577724681181,3.7674453864663335,0.8895464024238854,119.0
2016,6,107,0.1935480184879092,0.5741710223974257,0.7407407407407407,54.0,0.15572385426862975,0.46949610201394565,0.8502906976744187,0.7383177570093458,107.0,13.95324068871614,4.188830552277742,0.7819989576928482,107.0
2016,7,111,0.2005686773603452,0.5815210051124499,0.6666666666666666,54.0,0.167830392337446,0.5087566715489205,0.8433441558441559,0.7747747747747747,111.0,15.740461229204058,3.604848753731206,0.8734878097724083,111.0
2016,8,113,0.1945298889268829,0.5753043392494532,0.7543859649122807,57.0,0.15819834485364223,0.4967943944951799,0.851111111111111,0.7964601769911505,113.0,14.931961903529885,3.427724696971752,0.8739280881900138,113.0
2016,9,111,0.24550915554097907,0.6856475392281852,0.5555555555555556,54.0,0.18264662755452646,0.5392788386250911,0.8034550195567144,0.7387387387387387,111.0,12.896690059352565,3.3957926676823544,0.907637190988157,111.0
2016,10,118,0.2215873669177724,0.63223457367583,0.65,60.0,0.15473248285031138,0.4671218015513988,0.8551523947750362,0.788135593220339,118.0,12.808604030285851,2.7349285190388306,0.9210155368985892,118.0
2016,11,118,0.23769959504599833,0.6697482560980791,0.559322033898305,59.0,0.1946561364292929,0.5646412343530216,0.7746031746031746,0.7203389830508474,118.0,12.605693817138672,3.851238184961779,0.8584027018442028,118.0
2016,12,119,0.2276136226033052,0.647692776730403,0.5846153846153846,65.0,0.16836818538575066,0.5015518177216836,0.8336182336182336,0.7394957983193278,119.0,13.375664879294003,4.116114386196794,0.8233145534158375,119.0
2016,13,74,0.22158951245444555,0.6316764593406535,0.6721311475409836,61.0,0.155253203664626,0.469843972411347,0.8418688230008986,0.7837837837837838,74.0,15.996083027607686,3.5866267720206837,0.9084389011027474,74.0
2016,14,25,0.23256316036589314,0.6561125174235425,0.5625,16.0,0.15101208322227386,0.4667845667616157,0.8846153846153847,0.76,25.0,16.404535675048827,5.102979421615601,0.7893605702223693,25.0
2016,15,5,0.3621176202871858,0.0,0.0,1.0,0.1398000793114458,0.0,0.0,0.8,5.0,15.247315216064454,14.909049987792969,0.0,5.0
2017,1,180,0.2247088682202517,0.6379800062743212,0.5923076923076923,130.0,0.14281441690559118,0.44936394602854335,0.8005015959872321,0.8277777777777777,180.0,14.776170751783583,2.469859164694081,0.953486640158852,180.0
2017,2,115,0.22228447527344905,0.6343848285294603,0.647887323943662,71.0,0.1640628936098513,0.47862457456384855,0.8521455223880597,0.7304347826086957,115.0,15.256971873407778,2.156769711038341,0.9318241939229709,115.0
2017,3,116,0.2150233676655481,0.6213435611875779,0.7076923076923077,65.0,0.13933942225686097,0.422986012536078,0.8203124999999999,0.8017241379310345,116.0,13.437245697810733,3.6057707842658546,0.8501154552937735,116.0
2017,4,113,0.22137357897352566,0.6354446419589168,0.6440677966101694,59.0,0.1764983519131375,0.5316553568688696,0.8032890575585073,0.7079646017699115,113.0,14.317278634130428,2.6551791599818637,0.9015457436477651,113.0
2017,5,112,0.19567775192316286,0.5771289259388556,0.7037037037037037,54.0,0.18514148241745026,0.5342184704060094,0.7892960462873674,0.6339285714285714,112.0,13.382127319063459,3.127825065895363,0.9106913235074537,112.0
2017,6,112,0.20454542142746276,0.5989574622391074,0.7241379310344828,58.0,0.16159110657395628,0.492666062966929,0.8425837320574163,0.75,112.0,15.420721360615321,3.3795411628589296,0.8195416432427902,112.0
2017,7,116,0.23223999120201003,0.6519561034874061,0.559322033898305,59.0,0.18951725162844807,0.562172186525445,0.780231495583308,0.7068965517241379,116.0,13.74722881974845,3.103366722494869,0.921164251612989,116.0
2017,8,110,0.24720091384457077,0.6879302109898761,0.5892857142857143,56.0,0.15415227646087146,0.46555746532899533,0.8547745358090186,0.7454545454545455,110.0,14.878906111283737,2.6179184913635254,0.9047213658835985,110.0
2017,9,114,0.23352729268241362,0.6629488922556247,0.6363636363636364,55.0,0.2098955103222713,0.6154226507505458,0.7358024691358024,0.6754385964912281,114.0,14.074767096000805,2.9325302124023436,0.89844400909499,114.0
2017,10,121,0.24842648511085094,0.6921673521296925,0.6229508196721312,61.0,0.1694577218000245,0.5052041657184694,0.8248299319727891,0.7272727272727273,121.0,14.678384292224221,2.566799851714588,0.9330576229725684,121.0
2017,11,118,0.2655352768443018,0.7288938312081522,0.5333333333333333,60.0,0.16687610618566104,0.49869460927718834,0.8464861751152074,0.7542372881355932,118.0,12.676854925640558,3.0236829337427173,0.8849368722490912,118.0
2017,12,121,0.2261716811330776,0.6436627191730494,0.6153846153846154,65.0,0.1490061670636378,0.4564042661672984,0.8559837728194726,0.768595041322314,121.0,15.984071053749274,3.9352180480957033,0.9055473899515261,121.0
2017,13,73,0.22787796764984286,0.6469804504550483,0.6290322580645161,62.0,0.16401145377432047,0.49703989414981076,0.8329457364341085,0.7534246575342466,73.0,13.040548873274293,3.685975659278131,0.868532354306951,73.0
2017,14,25,0.18305664008449016,0.5532690800048754,0.8125,16.0,0.16329684556721444,0.4996230937362531,0.8095238095238095,0.76,25.0,15.808994140625,2.5304341316223145,0.9630483810487125,25.0
2017,15,5,0.3622240120428163,0.0,0.0,1.0,0.10662596112520692,0.3570404775037455,1.0,0.8,5.0,13.911619567871094,12.027999877929688,0.0,5.0
2018,1,178,0.22338340901263343,0.639243174512965,0.6422764227642277,123.0,0.152732846342254,0.4678043921338521,0.7952343749999999,0.7752808988764045,178.0,12.050963648249594,2.662689807986425,0.9321035593952364,178.0
2018,2,124,0.2206727271642529,0.6282652816451306,0.625,72.0,0.14424908233239084,0.4332567128013381,0.8410326086956522,0.8064516129032258,124.0,13.728338518450338,2.2059052310772795,0.926324530916947,124.0
2018,3,110,0.2228458521497816,0.6361704879848409,0.6290322580645161,62.0,0.16432714715503458,0.4861603830878953,0.8051900584795322,0.7454545454545455,110.0,14.724602543223988,3.07265291375629,0.914754834961812,110.0
2018,4,112,0.209750012577508,0.6089294906415776,0.7049180327868853,61.0,0.18755264220169807,0.5456720185455369,0.7553819444444444,0.6964285714285714,112.0,13.600548233304705,3.204849118092021,0.9026928390320292,112.0
2018,5,111,0.22800317776606846,0.647413199638994,0.5862068965517241,58.0,0.17484934232556792,0.5061507975953073,0.7947761194029851,0.7027027027027027,111.0,14.211643184627498,3.1862017544833097,0.8584728023636412,111.0
2018,6,113,0.23735559328608696,0.6703462898106337,0.6607142857142857,56.0,0.20209679679847944,0.5877052196635889,0.7466793168880456,0.7079646017699115,113.0,16.241276968896916,2.9554268973214284,0.9102661774540122,113.0
2018,7,114,0.1982206644815083,0.5836467523811434,0.7407407407407407,54.0,0.20045529118137176,0.5879730878461381,0.7519452225334577,0.6754385964912281,114.0,12.309077982316937,3.0806908347389914,0.848708006814988,114.0
2018,8,108,0.21151681247135107,0.6129794637540626,0.6545454545454545,55.0,0.1588004502680617,0.47767271556056484,0.8505208333333333,0.7592592592592593,108.0,13.502495059260616,3.6210570865207248,0.8192352813258432,108.0
2018,9,114,0.1947040996099075,0.5770949965001282,0.7857142857142857,56.0,0.18008268810426992,0.5409747578097858,0.8053125,0.7456140350877193,114.0,14.033206772385983,2.8274015946821733,0.9052368890812271,114.0
2018,10,121,0.24478730902327855,0.6833677225003073,0.5645161290322581,62.0,0.17045513768794576,0.5015652286278618,0.8149798734905118,0.7355371900826446,121.0,14.756676981271792,3.183917498979412,0.9179856044978458,121.0
2018,11,121,0.2238367682880012,0.6386263913047878,0.6129032258064516,62.0,0.16780425589916184,0.5022111923472085,0.8204427832087406,0.7355371900826446,121.0,14.618853671491639,3.062914817563949,0.8980716810794044,121.0
2018,12,123,0.21774592567294895,0.6257609085584321,0.676923076923077,65.0,0.13343723813449712,0.4094262259884785,0.9109589041095891,0.7886178861788617,123.0,15.654666838607168,3.127709880019679,0.9098805367016856,123.0
2018,13,76,0.21390651389796828,0.6178749438007558,0.65625,64.0,0.13994146775493904,0.43281513573274677,0.8664772727272727,0.8289473684210527,76.0,14.191305009942306,3.3810132145881653,0.9050497096874847,76.0
2018,14,26,0.21091023065683429,0.6091621199857008,0.625,16.0,0.09890448968199388,0.3321993478988897,0.9416666666666668,0.9230769230769231,26.0,12.090179883516752,3.000425338745117,0.9392605496201312,26.0
2018,15,5,0.44501784051177323,0.0,0.0,1.0,0.10397878248619172,0.31838723414474135,1.0,0.8,5.0,17.353141021728515,7.691352844238281,0.0,5.0
2019,1,171,0.21680293852628357,0.626133656991627,0.6532258064516129,124.0,0.12976842693850676,0.4130330604092889,0.8639999999999999,0.8421052631578947,171.0,12.448367492497315,2.284675782726657,0.9374391999637576,171.0
2019,2,125,0.23094554026024752,0.6511913211383649,0.5833333333333334,72.0,0.11936911912124185,0.3764482668603531,0.8641345427059713,0.84,125.0,14.655297607421875,2.251837220910477,0.9420839884172322,125.0
2019,3,118,0.23365228902420082,0.6570796763573227,0.5970149253731343,67.0,0.15445990166269988,0.4556455889508498,0.8138508371385084,0.7627118644067796,118.0,13.996666924428132,2.928485073260407,0.9096329178842862,118.0
2019,4,112,0.22888294729364608,0.649199343781534,0.6379310344827587,58.0,0.1843991501272422,0.5389921565404093,0.7578152441166139,0.7142857142857143,112.0,14.126656872885567,2.109595200111126,0.9219366028019652,112.0
2019,5,107,0.19934909598990097,0.5876075954886655,0.7272727272727273,55.0,0.1597924074861427,0.47864643862713147,0.8348880597014926,0.7570093457943925,107.0,15.159508785354756,2.5023921619762075,0.9274625039360008,107.0
2019,6,107,0.20743210241280838,0.6061148551717269,0.75,48.0,0.17644986349169445,0.5335525193511195,0.80981703026038,0.7289719626168224,107.0,14.247465757566077,2.582490603129069,0.9331651406305903,107.0
2019,7,107,0.23184796756729392,0.6529626665039002,0.6037735849056604,53.0,0.20672198915089998,0.5950416153694182,0.7412687099073413,0.6261682242990654,107.0,13.2454311691712,2.3498444467220665,0.9387898241547634,107.0
2019,8,116,0.18997927832499556,0.5657752716253177,0.7704918032786885,61.0,0.15105459873033517,0.4609257649422004,0.8586185630588961,0.8189655172413793,116.0,11.844011931583799,3.0733733255355085,0.8966316658377622,116.0
2019,9,115,0.22066507109057235,0.6319081286227174,0.6111111111111112,54.0,0.18249367550548523,0.5302453681882107,0.7905193992490613,0.7130434782608696,115.0,13.679283606487772,2.7838968450372867,0.8955062164975016,115.0
2019,10,105,0.24925357703983006,0.6914089615551305,0.5,48.0,0.16916245084039158,0.501289639957013,0.8461538461538461,0.7523809523809524,105.0,13.34840102422805,2.432675043741862,0.9444698808358478,105.0
2019,11,106,0.220027500098324,0.6321778325163485,0.6595744680851063,47.0,0.19064818645495252,0.5599300209558922,0.776172607879925,0.7169811320754716,106.0,13.384445622282207,2.419800599416097,0.9523487696934737,106.0
2019,12,118,0.21359774813019108,0.6165207271377411,0.7169811320754716,53.0,0.1632063693247052,0.4903245873767551,0.8396990740740741,0.7542372881355932,118.0,11.99286519066762,3.0533822257563754,0.8920894175883568,118.0
2019,13,118,0.20282403231194576,0.5949119389845683,0.7142857142857143,63.0,0.15405306300152807,0.4683910494123998,0.8512274475007393,0.7457627118644068,118.0,13.830934977127335,3.385353451683408,0.9157096480178061,118.0
2019,14,74,0.22093693825154412,0.6365843874095485,0.6875,64.0,0.1446412053411305,0.44531238021979197,0.8666666666666667,0.7972972972972973,74.0,13.439659479502085,2.3724985122680664,0.9368310302829662,74.0
