home_team,away_team,fair_spread_home,p_home_win,p_home_covers,fair_total
Arkansas,Arkansas-Pine Bluff,56.36019895654925,0.9917582472165426,0.6519830822944641,64.73408
Tulsa,Northwestern State,41.05314398482047,0.985116183757782,0.5936236083507538,54.916508
UAB,Alcorn State,29.6457813884248,0.9903517762819926,0.5038771629333496,55.955166
Fort Hays State,Angelo State,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Missouri,Murray State,55.21259208630542,0.9952601989110311,0.623305102189382,64.971756
South Dakota,Northern State,6.730351835528509,0.673172394434611,0.47256170709927875,52.608482
Jacksonville State,Coastal Carolina,4.139174771838682,0.7228302359580994,0.5182075202465057,54.768738
Emporia State University,Washburn,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Stephen F. Austin,North American University,11.617417765048042,0.78068079551061,0.4644183814525604,53.082928
Kansas,Lindenwood,53.24662017361551,0.9952601989110311,0.6241662303606669,65.041245
Minnesota,North Carolina,1.1625366967172748,0.8877425591150919,0.5754164258639017,53.39076
St. Thomas (MN),Sioux Falls,10.49552551985033,0.7579431931177775,0.4784997800985972,53.023544
South Dakota Mines,CSU Pueblo,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Tulane,SE Louisiana,32.711367778689265,0.9903517762819926,0.6105519334475199,56.89974
Colorado,North Dakota State,10.992997517196391,0.9103983243306478,0.5396425227324168,59.0022
Texas A&M-Kingsville,Colorado Mesa,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
New Mexico Highlands,Eastern New Mexico,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Chadron St,Nebraska-Kearney,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Midwestern State,Missouri Southern State,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Eastern Washington,Monmouth,13.160372950401568,0.5431989034016927,0.4644183814525604,61.799538
Illinois,Eastern Illinois,30.923153154902213,0.9903517762819926,0.564167340596517,53.814426
Utah,Southern Utah,41.191433157062946,0.9952601989110311,0.5971958637237549,57.70201
San José State,Sacramento State,3.371110934510926,0.9292605121930441,0.5231551826000214,60.087475
Army,Lehigh,29.06578863557378,0.9736712574958801,0.6380136410395304,54.476772
Michigan State,Florida Atlantic,13.734756088725462,0.9075516661008199,0.5493071873982748,48.664703
Oklahoma,Temple,44.821821572280754,0.9900246063868204,0.5603349407513937,59.919178
Maine,Colgate,3.604797691568887,0.7941629687945048,0.502787192662557,55.86573
Duke,Elon,26.075657885037177,0.985116183757782,0.5418294966220856,50.68218
Wisconsin,Western Michigan,20.690696768604944,0.8907400170962015,0.3995307882626851,56.57115
Stanford,TCU,-9.673269606042476,0.1667505825559298,0.46404367685317993,58.873203
Utah State,Robert Morris,26.31408534891844,0.9603080749511719,0.5378482341766357,52.063736
Maryland,UConn,14.059785893805723,0.6108635067939758,0.3620920379956563,50.42758
Navy,Bucknell,34.77047230360771,0.9903517762819926,0.5862977107365926,53.188187
Georgia,Clemson,8.83896151620581,0.6810547908147176,0.44916462898254395,48.96854
West Virginia,Penn State,-9.243717101861826,0.1542199874917666,0.4422331551710765,51.10668
Wagner,Virginia University Of Lynchburg,10.49552551985033,0.7579431931177775,0.4784997800985972,53.023544
Dayton,St. Francis (PA),-9.062400871812052,0.2090096821387609,0.4321800072987874,49.214222
Pittsburgh,Kent State,30.535702237841754,0.9825698534647623,0.7591497699419657,54.62956
Iowa,Illinois State,31.009523563335136,0.9806471268335978,0.6154719193776449,55.590458
Louisville,Austin Peay,43.237519188454435,1.0,0.6239359776178995,58.59408
Purdue,Indiana State,38.48378275282601,0.9642982482910156,0.5788368880748749,55.451145
Vanderbilt,Virginia Tech,-10.586596266758189,0.462636133035024,0.5824246605237325,49.303818
Georgetown,Davidson,2.9233022117403373,0.428493599096934,0.4318053026994069,55.112312
Tennessee,Chattanooga,44.41830051296044,0.996666669845581,0.653413732846578,60.280754
Bluefield State,Winston-Salem,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Emory & Henry College,Glenville State,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Butler,Upper Iowa University,10.49552551985033,0.7579431931177775,0.4909557004769643,53.023544
Fort Valley State,Clark Atlanta,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Shaw,Elizabeth City State,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Post University,West Virginia Wesleyan,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Oklahoma State,South Dakota State,5.776491700197875,0.6221705079078674,0.40197672446568805,55.254086
Cincinnati,Towson,39.0413386134082,0.9903517762819926,0.6440936128298441,57.63673
Morehouse College,Edward Waters,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
ERSKINE,Laurinburg,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Washington State,Portland State,28.358667237920137,0.985116183757782,0.5493071873982748,58.036358
Kentucky State,Virginia Union,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
App State,East Tennessee State,34.691212389127244,0.9754115343093872,0.4784997800985972,60.125713
Ohio State,Akron,50.74932298973842,1.0,0.5497114260991415,59.383556
Massachusetts,Eastern Michigan,0.8101339523990185,0.3165532598892848,0.4519624610741933,52.712627
Florida,Miami,-0.5182227562960044,0.5089309215545654,0.5562844475110372,55.082157
Iowa State,North Dakota,33.56866722974925,0.9903517762819926,0.5810490051905314,53.286102
Nebraska,UTEP,32.31435672038214,0.9736712574958801,0.6558622320493063,50.65066
Indiana,Florida International,29.550682986319366,0.9985935290654501,0.6572863459587097,51.845284
Northwestern,Miami (OH),0.663608665676783,0.4069688667853673,0.41972408692042035,48.08364
Northern Illinois,Western Illinois,39.370573126287624,0.9952601989110311,0.575882742802302,57.552822
Air Force,Merrimack,30.55202089838693,0.9806471268335978,0.5013835529486338,51.444336
Syracuse,Ohio,12.987996916036337,0.6710798541704813,0.3817834258079529,48.84065
UTSA,Kennesaw State,25.945577863116554,0.9776614308357239,0.5643988450368246,50.029404
Texas,Colorado State,40.69244230343344,0.9985935290654501,0.6823820273081461,60.94638
Georgia Southern,Boise State,-14.069161329915197,0.2518385201692581,0.4519624610741933,57.65286
Fort Lewis,William Jewell,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Northern Arizona,Lincoln (CA),11.617417765048042,0.78068079551061,0.4644183814525604,53.082928
South Carolina,Old Dominion,21.65657004285857,0.968149463335673,0.5383909444014231,49.66962
California,UC Davis,21.76464274721494,0.8746254046758016,0.5335948268572489,56.69732
Marshall,Stony Brook,36.37759741505889,0.9903517762819926,0.6019919812679291,57.63673
Northern Iowa,Valparaiso,27.418257200069533,0.966216504573822,0.5972113807996114,48.404728
South Alabama,North Texas,4.093985685989045,0.564447820186615,0.4458537697792053,60.59094
East Carolina,Norfolk State,34.48378275282601,0.9903517762819926,0.5788368880748749,54.799126
Liberty,Campbell,41.96185803797889,0.9952601989110311,0.5122817059357961,61.072983
Virginia,Richmond,23.071186299946696,0.937985360622406,0.5972113807996114,52.470924
Sacred Heart,Delaware State,6.553426059317705,0.5880745748678843,0.5279940664768219,47.080353
Hampton,Morgan State,3.225088491027908,0.6393908858299255,0.5192770560582479,47.08698
Charleston Southern,The Citadel,5.129519206538937,0.29515303671360016,0.46360113223393756,47.21295
Florida A&M,South Carolina State,8.174377113447223,0.1946174552043279,0.41227052609125775,48.3621
West Georgia,Samford,-5.982534230239663,0.34500716626644135,0.4519624610741933,49.193287
UNC Pembroke,Wingate,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Livingstone,University Of Charleston (WV),3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Tennessee State,Mississippi Valley State,24.015117360717554,0.9754115343093872,0.6055250565210978,45.382706
Mississippi State,Eastern Kentucky,29.409396212264294,0.9792762796084086,0.5768962999184927,60.86267
Stetson,Ave Maria University,10.49552551985033,0.7579431931177775,0.4909557004769643,53.023544
Oregon State,Idaho State,29.129173677161806,0.9845118721326193,0.4901384512583415,57.94085
Rhode Island,Holy Cross,1.160372950401568,0.462636133035024,0.4644183814525604,55.107887
UT Permian Basin,Western New Mexico,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
West Alabama,Miles College,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Incarnate Word,Northern Colorado,26.35868905369307,0.9903517762819926,0.6015055378278097,53.346657
Rice,Sam Houston,6.461009284653696,0.4792375365893046,0.41972408692042035,50.577965
Troy,Nevada,5.095082064290981,0.5814386010169983,0.4318053026994069,48.198605
Alabama,Western Kentucky,38.780979939695136,0.9952601989110311,0.6548378467559814,60.075268
Ole Miss,Furman,50.24662017361551,1.0,0.6241662303606669,63.84613
Houston,UNLV,1.4451465737841107,0.31703826288382214,0.4753165344397227,55.583622
Arkansas State,Central Arkansas,15.885383591336527,0.8552059332529703,0.5259531140327454,52.532402
South Florida,Bethune-Cookman,26.624508608294665,0.962048351764679,0.6052176554997762,55.53911
Baylor,Tarleton State,37.91908975349721,0.996666669845581,0.6158525546391805,54.90513
Kansas State,UT Martin,41.49025010680552,1.0,0.6303133368492126,58.409412
UAlbany,Long Island University,22.69121238912724,0.7358611424763998,0.4784997800985972,47.9775
Prairie View A&M,Texas Southern,-2.096019826228964,0.3819436927636464,0.40526798367500305,52.325176
Valdosta State,Albany State GA,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Memphis,North Alabama,41.8838103569698,0.9952601989110311,0.5892388125260671,62.14948
Middle Tennessee,Tennessee Tech,-4.357379414246546,0.38571995000044507,0.4313627580801646,52.849613
Texas Tech,Abilene Christian,35.14299336587552,0.9903517762819926,0.5170959134896597,59.67691
Texas A&M,Notre Dame,-0.9752744131486497,0.28249911467234295,0.40197672446568805,50.692787
Auburn,Alabama A&M,53.358322537122866,0.9952601989110311,0.6269886493682861,63.474495
Michigan,Fresno State,21.060410197048576,0.9528533220291138,0.5018538534641266,49.681828
Hawai'i,UCLA,-14.816638845283,0.16908750931421915,0.46253645420074463,53.606148
Oregon,Idaho,34.57691873566544,0.9894202947616577,0.6361437638600668,54.634827
Kentucky,Southern Miss,29.336854854562134,0.9841847022374471,0.6493942141532898,50.43515
Georgia Tech,Georgia State,21.468865297208882,0.9441985289255778,0.5297049085299174,56.413628
Louisiana,Grambling,26.31408534891844,0.9603080749511719,0.6001500089963278,55.039642
SMU,Houston Christian,35.09630938047196,0.9903517762819926,0.6302586396535238,56.33999
BYU,Southern Illinois,35.09630938047196,0.9903517762819926,0.6154719193776449,56.65167
Louisiana Tech,Nicholls,24.599648134688007,0.9494949777921041,0.5667122999827067,52.375416
Pittsburg St,Ferris State,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
San Diego State,East Texas A&M,25.74504199810766,0.9569497307141622,0.5907383362452189,50.332928
McNeese,Southern,8.768671390609972,0.7673833767573038,0.5204347570737203,48.105953
Charlotte,James Madison,-6.982965838979216,0.15443122138579687,0.500566303730011,50.04716
Texas State,Lamar,29.06578863557378,0.9736712574958801,0.623305102189382,54.476772
San Diego,Cal Poly,-0.5077192261438057,0.48649920026461285,0.45871732632319134,48.53148
New Mexico State,Southeast Missouri State,6.461009284653696,0.4838850498199463,0.41972408692042035,53.929646
Montana,Missouri State,13.129173677161806,0.6221705079078674,0.4901384512583415,55.967827
Utah Tech,Montana State,-33.64644774102865,0.01278409113486608,0.41692625482877094,60.053505
Arizona State,Wyoming,9.224758257890521,0.9718215266863505,0.589812695980072,49.677288
Arizona,New Mexico,21.65248361146862,0.8503255049387614,0.28597105542818707,59.473736
Washington,Weber State,34.243225706852186,0.9903517762819926,0.636661171913147,52.991
Alabama State,North Carolina Central,-7.538990715346304,0.20899108548959097,0.41972408692042035,45.89172
Virginia St,Benedict College,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Johnson C Smith,Tuskegee,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
LSU,USC,2.6295192065389372,0.6660415331522623,0.46360113223393756,64.52704
Florida State,Boston College,9.993273639468853,0.22020221749941507,0.33222346504529315,52.638565
South Carolina State,Jackson State,2.160372950401568,0.35186334947745007,0.4644183814525604,55.261745
Western Michigan,South Alabama,-5.9395898029514225,0.3641583025455475,0.5018538534641266,55.224438
West Virginia,Memphis,-3.2790506524046883,0.5089309215545654,0.548916737238566,59.967487
James Madison,Western Kentucky,6.220884592769675,0.7450995047887167,0.46360113223393756,51.41112
UNLV,California,5.1030654108074565,0.650099496046702,0.559704065322876,47.445705
Sam Houston,Georgia Southern,-2.1506682833316706,0.45223121841748554,0.5383909444014231,50.380028
Jacksonville State,Ohio,-5.05428744642679,0.4207107027371724,0.5383909444014231,57.526585
Florida,Tulane,8.837514809404324,0.7256165146827698,0.4669119914372762,48.96347
Notre Dame,Indiana,6.557206705379828,0.6447742780049642,0.48822511235872906,51.720448
North Dakota State,South Dakota State,-4.839627049598432,0.5101555089155833,0.4644183814525604,50.082645
University of Mount Union,Johns Hopkins University,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Penn State,SMU,5.810133952399019,0.6235253612200419,0.4519624610741933,53.405785
Valdosta State,Ferris State,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
North Central College,Susquehanna,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Montana State,South Dakota,10.007776033220994,0.724477211634318,0.5135023097197214,56.452614
Texas,Clemson,12.695146573784111,0.8210829893747965,0.4753165344397227,49.137535
Ohio State,Tennessee,11.247442870003052,0.7757548888524374,0.6055250565210978,48.002033
UTSA,Coastal Carolina,11.220884592769675,0.6350141962369283,0.46360113223393756,56.293407
Fresno State,Northern Illinois,-2.386766210411639,0.45779697100321454,0.503011554479599,48.025894
San José State,South Florida,-3.3105707652867657,0.5431989034016927,0.4519624610741933,64.26748
Toledo,Pittsburgh,-4.103302129701352,0.437181959549586,0.5679638783137003,49.674355
Kansas State,Rutgers,9.912536696717275,0.766433596611023,0.5754164258639017,53.094707
Bowling Green,Arkansas State,11.54339339699418,0.795795718828837,0.5297049085299174,54.93593
Navy,Oklahoma,-1.6865486223198705,0.5393984913825989,0.5231669743855795,47.06643
Vanderbilt,Georgia Tech,-2.3570066341244833,0.6026875178019205,0.5170959134896597,48.84928
Arkansas,Texas Tech,-3.451447161505531,0.5459878146648407,0.5013835529486338,53.23317
Washington State,Syracuse,-18.701739946001783,0.30821211636066437,0.5079320470492045,58.55582
USC,Texas A&M,-1.3525041773419675,0.6306165059407552,0.5609556436538696,56.299164
North Carolina,UConn,1.1912123891272413,0.564447820186615,0.4784997800985972,53.426636
Nebraska,Boston College,3.6367844655064943,0.673172394434611,0.5036378900210062,48.544716
TCU,Louisiana,12.162536696717275,0.8164623379707336,0.5754164258639017,58.960068
Miami,Iowa State,5.046460573715024,0.7278951009114584,0.5014257729053497,60.021317
Colorado State,Miami (OH),-3.920680423851106,0.3645551900068919,0.4313627580801646,48.025894
NC State,East Carolina,7.009803918658055,0.6705820560455322,0.48696499069531757,60.24657
Colorado,BYU,3.7984039212595975,0.4352850914001465,0.5227388938268026,55.308567
Army,Louisiana Tech,17.246225789931756,0.9494949777921041,0.5905080835024515,48.144154
Missouri,Iowa,1.129173677161806,0.406477818886439,0.4901384512583415,47.00638
Michigan,Alabama,-18.720747422237114,0.3094416658083598,0.4321800072987874,49.891567
Washington,Louisville,-1.247774679290313,0.2728852927684784,0.4313627580801646,51.839386
Illinois,South Carolina,-7.608693852620545,0.4969041148821513,0.5537309447924296,49.08817
LSU,Baylor,-4.227592754666086,0.6311184763908386,0.4650634427865346,60.087482
Boise State,Penn State,-12.321382813126435,0.33999615410963696,0.4901384512583415,56.709694
Arizona State,Texas,-13.439589802951422,0.37407714625199634,0.5018538534641266,55.168312
Oregon,Ohio State,-4.359336328111912,0.1907374213139216,0.4471719264984131,57.480682
Georgia,Notre Dame,-3.093207242213642,0.3980665057897568,0.4445089002450307,52.09959
Ole Miss,Duke,18.13963635378863,0.9660515189170837,0.5378305514653524,51.466713
Texas State,North Texas,9.15915448072601,0.7570234338442484,0.3253040611743927,62.73265
Virginia Tech,Minnesota,-7.479849770969027,0.5912118951479594,0.5667122999827067,47.054928
Liberty,Buffalo,-2.5667578176937225,0.5301798383394877,0.5380608042081197,51.738197
North Central College,University of Mount Union,3.9046440714407513,0.6026875178019205,0.4669119914372762,52.542492
Montana State,North Dakota State,3.2388516629028326,0.5004709859689077,0.4466710189978282,58.71517
Penn State,Notre Dame,1.3392487734702094,0.4551438093185425,0.49572471777598065,52.0661
Texas,Ohio State,-4.73231390206517,0.26932847996552783,0.5218649307886759,53.475185
Notre Dame,Ohio State,-8.943957931085102,0.33583974838256836,0.4873511493206024,51.10889
