home_team,away_team,fair_spread_home,p_home_win,fair_total,market_spread_home,edge_spread_pts,kelly_spread,market_ml_home,market_ml_home_p,edge_ml_prob,kelly_ml,market_total,edge_total_pts,kelly_total
Western Connecticut St,Catholic,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Lake Erie,Kentucky Wesleyan,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Cortland,Brockport,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Wesleyan University (CT),Trinity (CT),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Nichols College,Husson,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
SUNY Maritime,MIT,-0.9829772710800171,0.5702126622200012,52.571262,,,0.0,,,,0.0,,,0.0
Stony Brook,North Carolina A&T,-0.901922345161438,0.5644230246543884,53.094242,18.5,-19.401922345161438,0.0,,,,0.0,53.5,-0.4057579040527344,0.002028789520263672
Juniata College,Moravian,-0.8384593327840164,0.5598899523417155,54.79242,,,0.0,,,,0.0,,,0.0
Sacred Heart,Virginia University Of Lynchburg,-0.7886278629302979,0.5563305616378784,53.130325,,,0.0,,,,0.0,,,0.0
New England College,Endicott College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Monmouth,New Hampshire,-0.8384593327840164,0.5598899523417155,54.79242,12.5,-13.338459332784016,0.0,,,,0.0,61.5,-6.70758056640625,0.01
UMass Dartmouth,Westfield State,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Rensselaer,Ithaca College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Mississippi State,Georgia,2.199126183986664,0.34291955828666687,57.572803,-9.5,11.699126183986664,0.0,275.0,0.26666666666666666,0.07625289162000021,0.01,56.5,1.0728034973144531,0.0053640174865722656
Army,Temple,-1.1343144575754807,0.5810224612553915,58.19991,7.0,-8.134314457575481,0.0,-260.0,0.7222222222222222,-0.14119976096683073,0.0,45.5,12.699909210205078,0.0
Lehigh,Holy Cross,-0.901922345161438,0.5644230246543884,53.094242,20.0,-20.901922345161438,0.0,,,,0.0,45.5,7.594242095947266,0.01
Brown,Yale,-0.901922345161438,0.5644230246543884,53.094242,-13.5,12.598077654838562,0.0,,,,0.0,50.5,2.5942420959472656,0.01
Chattanooga,Furman,-0.2922674814860031,0.5208762486775717,53.03434,6.0,-6.292267481486003,0.01,,,,0.0,51.5,1.5343399047851562,0.007671699523925782
Curry College,Biddeford,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Oberlin,Wabash College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Central Connecticut,Stonehill,-0.901922345161438,0.5644230246543884,53.094242,10.0,-10.901922345161438,0.0,,,,0.0,41.5,11.594242095947266,0.0
Texas Tech,BYU,0.008711536725362401,0.49937774737675983,53.315468,13.5,-13.491288463274637,0.0,-500.0,0.8333333333333334,-0.33395558595657354,0.0,50.25,3.0654678344726562,0.01
West Virginia,Colorado,-1.1006485223770142,0.5786177515983582,62.65954,6.5,-7.600648522377014,0.0,-240.0,0.7058823529411765,-0.12726460134281836,0.0,51.5,11.159538269042969,0.0
Marshall,James Madison,3.866417557001114,0.2238273173570633,47.634624,-13.5,17.366417557001114,0.0,425.0,0.19047619047619047,0.03335112688087283,0.01,53.5,-5.865375518798828,0.01
Arkansas State,Southern Miss,1.1825037002563477,0.41553544998168945,52.84733,-6.5,7.682503700256348,0.0,195.0,0.3389830508474576,0.07655239913423184,0.01,54.5,-1.6526718139648438,0.008263359069824219
University of Rochester (NY),Union (NY),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Plymouth State,Fitchburg State,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Rowan,Castleton,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Framingham State,Dean College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Hilbert College,Hobart College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Davenport,Northern Michigan,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Bentley,Assumption,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Gannon,PennWest California,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
Long Island University,Duquesne,-0.8384593327840164,0.5598899523417155,54.79242,-7.0,6.161540667215983,0.01,,,,0.0,43.5,11.29241943359375,0.0
North Carolina Wesleyan,Greensboro College,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
St. Francis (PA),Mercyhurst,-0.8384593327840164,0.5598899523417155,54.79242,-10.0,9.161540667215984,0.0,,,,0.0,43.5,11.29241943359375,0.0
Middlebury,Tufts,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Lafayette,Colgate,-0.901922345161438,0.5644230246543884,53.094242,6.5,-7.401922345161438,0.0,,,,0.0,58.5,-5.405757904052734,0.01
Eastern University,FDU-Florham,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Elizabeth City State,Bluefield State,-0.7886278629302979,0.5563305616378784,53.130325,,,0.0,,,,0.0,,,0.0
Alma,Kalamazoo,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Misericordia,Delaware Valley,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Minnesota Duluth,Bemidji State,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Carthage,Augustana (IL),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Elmhurst,North Central College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Washington University (St. Louis),North Park,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Saint John's (MN),St. Scholastica,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Washington and Lee,Roanoke College,-0.2922674814860031,0.5208762486775717,53.03434,,,0.0,,,,0.0,,,0.0
University of Mary,Winona State,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
Towson,Villanova,-0.8384593327840164,0.5598899523417155,54.436417,-3.5,2.6615406672159834,0.01,,,,0.0,51.5,2.9364166259765625,0.01
Hampden-Sydney,Bridgewater (VA),-0.8384593327840164,0.5598899523417155,54.436417,,,0.0,,,,0.0,,,0.0
John Carroll University,Ohio Wesleyan,-0.9829772710800171,0.5702126622200012,52.571262,,,0.0,,,,0.0,,,0.0
Kenyon,Denison University,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Rockford,Wisconsin-Lutheran,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Eastern Michigan,Bowling Green,0.4014066060384117,0.4713280995686849,52.159966,3.0,-2.5985933939615884,0.01,-140.0,0.5833333333333334,-0.11200523376464849,0.0,49.5,2.6599655151367188,0.01
Lebanon Valley,Reading,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Chowan,Ferrum,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Macalester,Concordia Moorhead,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
Drake,St. Thomas (MN),-0.901922345161438,0.5644230246543884,53.094242,2.5,-3.401922345161438,0.01,,,,0.0,47.5,5.594242095947266,0.01
Lincoln (MO),Missouri S&T,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Hampton,Maine,-0.9829772710800171,0.5702126622200012,52.571262,-14.5,13.517022728919983,0.0,,,,0.0,50.5,2.0712623596191406,0.01
Franklin Pierce,Southern Connecticut State,-0.9829772710800171,0.5702126622200012,52.571262,,,0.0,,,,0.0,,,0.0
Adrian,Trine University,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Dartmouth,Princeton,-0.8384593327840164,0.5598899523417155,52.998257,10.5,-11.338459332784016,0.0,,,,0.0,49.5,3.4982566833496094,0.01
Eastern Illinois,Tennessee Tech,-0.8384593327840164,0.5598899523417155,52.998257,-24.5,23.661540667215984,0.0,,,,0.0,52.5,0.4982566833496094,0.002491283416748047
Lincoln (PA),Bowie State,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Pennsylvania,Cornell,-0.901922345161438,0.5644230246543884,53.094242,8.0,-8.901922345161438,0.0,,,,0.0,50.5,2.5942420959472656,0.01
Marist,Stetson,-0.8384593327840164,0.5598899523417155,54.79242,12.5,-13.338459332784016,0.0,,,,0.0,47.5,7.29241943359375,0.01
Morehead State,Butler,-0.901922345161438,0.5644230246543884,53.094242,-12.5,11.598077654838562,0.0,,,,0.0,47.5,5.594242095947266,0.01
Valparaiso,San Diego,-0.7886278629302979,0.5563305616378784,53.130325,-23.5,22.711372137069702,0.0,,,,0.0,48.5,4.6303253173828125,0.01
Lock Haven University,Shepherd,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Shippensburg,West Chester,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Rhodes College,Southwestern University,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Thiel,Bethany (WV),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
American International,Pace,-0.8384593327840164,0.5598899523417155,54.79242,,,0.0,,,,0.0,,,0.0
Concord University,Fairmont State,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
UAlbany,Bryant,-0.8384593327840164,0.5598899523417155,52.998257,-3.5,2.6615406672159834,0.01,,,,0.0,44.5,8.49825668334961,0.01
Case Western Reserve,Grove City College,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
Fordham,Bucknell,-0.8384593327840164,0.5598899523417155,54.79242,3.5,-4.338459332784017,0.01,,,,0.0,56.5,-1.70758056640625,0.00853790283203125
Indiana State,Illinois State,-0.2922674814860031,0.5208762486775717,53.03434,-10.5,10.207732518513996,0.0,,,,0.0,58.5,-5.465660095214844,0.01
Glenville State,Wheeling,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Minnesota State Moorhead,Jamestown College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Fayetteville State,Winston-Salem,-0.8384593327840164,0.5598899523417155,54.79242,,,0.0,,,,0.0,,,0.0
Newberry,Carson-Newman College,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
Mars Hill,UVA Wise,-0.8384593327840164,0.5598899523417155,54.436417,,,0.0,,,,0.0,,,0.0
SUNY Morrisville,St John Fisher University,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Alfred State,Alfred University,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Knox College,Lake Forest College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Northeastern State,McKendree,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
Virginia Union,Virginia St,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
Utica,Hartwick,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Johnson C Smith,Livingstone,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Saginaw Valley State,Ferris State,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
University Of Charleston (WV),West Liberty,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Emory & Henry College,Shaw,-1.3467202981313064,0.596194307009379,52.78669,,,0.0,,,,0.0,,,0.0
St. Olaf,Hamline University,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
Methodist,Brevard College,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
Luther,Dubuque,-0.9829772710800171,0.5702126622200012,52.571262,,,0.0,,,,0.0,,,0.0
Wheaton,Millikin,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Berry College,Maryville College (TN),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
William Paterson,Kean,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Geneva,Washington & Jefferson,-0.9829772710800171,0.5702126622200012,53.222572,,,0.0,,,,0.0,,,0.0
Waynesburg,Saint Vincent,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Depauw,Wooster,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Post University,St. Anselm,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Widener,Kings College (PA),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Minnesota Morris,Westminster College (MO),-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
Dickinson (PA),Ursinus,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
Westminster (PA),Hiram College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Gettysburg,Muhlenberg,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Ashland,Findlay,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Purdue,Ohio State,6.036879415313402,0.06879432747761409,49.78159,-29.5,35.5368794153134,0.0,2350.0,0.04081632653061224,0.027978000947001848,0.01,49.5,0.2815895080566406,0.001407947540283203
Ole Miss,The Citadel,-6.383043011029561,0.9559316436449686,55.240486,51.5,-57.883043011029564,0.0,,,,0.0,63.5,-8.259513854980469,0.01
Augsburg,Gustavus Adolphus,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Georgetown,Richmond,-0.901922345161438,0.5644230246543884,53.094242,-5.5,4.598077654838562,0.01,,,,0.0,45.5,7.594242095947266,0.01
Davidson,Presbyterian,-0.901922345161438,0.5644230246543884,53.094242,-22.5,21.598077654838562,0.0,,,,0.0,57.5,-4.405757904052734,0.01
Liberty,Missouri State,-1.3000795443852737,0.5928628245989481,50.807617,7.5,-8.800079544385273,0.0,-290.0,0.7435897435897436,-0.1507269189907955,0.0,51.5,-0.6923828125,0.0034619140625
Lagrange College,Belhaven,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Frostburg State,West Virginia State,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Greenville,Northwestern (MN),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
VMI,Wofford,-0.901922345161438,0.5644230246543884,53.094242,-11.0,10.098077654838562,0.0,,,,0.0,44.5,8.594242095947266,0.01
Gardner-Webb,Southeast Missouri State,-0.901922345161438,0.5644230246543884,53.094242,4.5,-5.401922345161438,0.01,,,,0.0,56.5,-3.4057579040527344,0.01
Franklin,Bluffton,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
South Carolina State,Howard,-0.7886278629302979,0.5563305616378784,53.130325,15.5,-16.288627862930298,0.0,,,,0.0,49.5,3.6303253173828125,0.01
Marietta,University of Mount Union,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Capital,Muskingum University,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Heidelberg,Wilmington (OH),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Mount St. Joseph,Manchester,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Ohio Northern,Baldwin Wallace,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Hanover College,Otterbein,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Monmouth (IL),Ripon,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Rose-Hulman,Anderson (IN),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Cornell College (IA),Illinois College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Youngstown State,Southern Illinois,-0.2922674814860031,0.5208762486775717,53.03434,5.0,-5.292267481486003,0.01,,,,0.0,59.5,-6.465660095214844,0.01
Western Illinois,Lindenwood,-0.9829772710800171,0.5702126622200012,53.007145,-7.5,6.517022728919983,0.01,,,,0.0,57.5,-4.492855072021484,0.01
Buena Vista,Nebraska Wesleyan,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Illinois Wesleyan,Carroll University (WI),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Beloit,Chicago,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Sewanee,Centre College Kentucky,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Wisconsin-Whitewater,Wisconsin-Eau Claire,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Greeneville,Wingate,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Crown College,Martin Luther,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Eureka College,Lakeland,-1.3467202981313064,0.596194307009379,52.78669,,,0.0,,,,0.0,,,0.0
Benedictine University,Concordia University Chicago,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Northern Iowa,Murray State,-0.7886278629302979,0.5563305616378784,53.130325,12.5,-13.288627862930298,0.0,,,,0.0,49.5,3.6303253173828125,0.01
Fort Valley State,Albany State GA,-0.8384593327840164,0.5598899523417155,52.998257,,,0.0,,,,0.0,,,0.0
North Carolina Central,Norfolk State,-0.8384593327840164,0.5598899523417155,51.236076,25.5,-26.338459332784016,0.0,,,,0.0,56.5,-5.263923645019531,0.01
Colorado School Of Mines,CSU Pueblo,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Upper Iowa University,Quincy,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Adams State,Black Hills State,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Midwestern State,West Texas A&M,-0.2922674814860031,0.5208762486775717,53.03434,,,0.0,,,,0.0,,,0.0
Henderson State,East Central (OK),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
LYONCOLL,Texas Lutheran,-0.7886278629302979,0.5563305616378784,53.130325,,,0.0,,,,0.0,,,0.0
Campbell,William & Mary,-0.9829772710800171,0.5702126622200012,53.007145,-6.5,5.517022728919983,0.01,,,,0.0,56.5,-3.4928550720214844,0.01
Rice,UAB,-2.3520217339197798,0.6680015524228414,52.243263,1.0,-3.3520217339197798,0.01,-110.0,0.5238095238095238,0.1441920286133176,0.01,51.5,0.7432632446289062,0.0037163162231445314
Sioux Falls,Wayne State (NE),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Southwest Baptist,Indianapolis,-0.9829772710800171,0.5702126622200012,52.571262,,,0.0,,,,0.0,,,0.0
Bloomsburg,Kutztown University,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Allen,Edward Waters,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Wisconsin-River Falls,Wisconsin-Lacrosse,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Bethel (MN),Carleton,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
UT Martin,Tennessee State,-0.7886278629302979,0.5563305616378784,53.130325,14.5,-15.288627862930298,0.0,,,,0.0,48.5,4.6303253173828125,0.01
Aurora,St. Norbert,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Huntingdon College (AL),Southern Virginia,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Wisconsin-Oshkosh,Wisconsin-Stevens Pt,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
West Alabama,Lincoln (CA),-0.7886278629302979,0.5563305616378784,53.130325,,,0.0,,,,0.0,,,0.0
Roosevelt,Wayne State (MI),-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
McMurry,Hendrix College,-0.2922674814860031,0.5208762486775717,53.03434,,,0.0,,,,0.0,,,0.0
East Texas Baptist University,Howard Payne,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Simpson College (IA),Central College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Southwest Minnesota State,Concordia University St Paul,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Central Missouri,Pittsburg St,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Coe College,Loras College,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Northwestern State,Incarnate Word,-0.8384593327840164,0.5598899523417155,52.998257,-24.5,23.661540667215984,0.0,,,,0.0,54.5,-1.5017433166503906,0.007508716583251953
Central Oklahoma,Missouri Southern State,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Mary Hardin-Baylor,Hardin-Simmons,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
North Dakota,North Dakota State,-0.7886278629302979,0.5563305616378784,53.130325,-10.5,9.711372137069702,0.0,,,,0.0,53.5,-0.3696746826171875,0.0018483734130859376
Grand Valley State University,Michigan Tech,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Washburn,Emporia State University,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Trinity University TX,Millsaps,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
Elon,Rhode Island,-0.4825166066487625,0.534465471903483,55.605175,-4.5,4.017483393351237,0.01,,,,0.0,49.5,6.105175018310547,0.01
Augustana University (SD),Minnesota State Mankato,-0.901922345161438,0.5644230246543884,53.094242,,,0.0,,,,0.0,,,0.0
