home_team,away_team,fair_spread_home,p_home_win,p_home_covers,fair_total
Winston-Salem,Virginia Union,-1.5908716934030602,0.45776812235514325,0.4026118814945221,52.982426
Drake,Valparaiso,27.37179264203863,0.9926988879839579,0.562818686167399,50.94138
Pennsylvania,Dartmouth,-4.160194954560854,0.3481898605823517,0.46917401750882465,54.19122
Gettysburg,Franklin & Marshall,-8.633267478999683,0.282459298769633,0.46401773889859516,52.772964
Hiram College,Washington & Jefferson,3.7618267047392515,0.5990111629168192,0.4400991400082906,58.513794
Juniata College,Western Connecticut St,-7.435037661971431,0.3100639184315999,0.43503260612487793,52.244976
Rowan,Christopher Newport,-0.991668113164131,0.4736446440219879,0.4479684333006541,52.769344
Hobart College,Rensselaer,1.2098855929045875,0.5321434438228607,0.4916890064875285,49.171864
Centre College Kentucky,Millsaps,-4.791525627086095,0.37469832102457684,0.453728586435318,52.43144
Western New England,Husson,10.182119687835462,0.7513702313105265,0.5158347189426422,54.256325
Morehead State,Dayton,-9.21567923043472,0.259657417734464,0.5075613856315613,51.723804
Minnesota Duluth,Southwest Minnesota State,14.459246040241029,0.8324644366900126,0.5130218664805094,50.68848
Stetson,Davidson,-7.793745984882623,0.2481814573208491,0.46563394864400226,60.85435
Trine University,Hope College,1.4238273016080696,0.5378115375836691,0.4653550088405609,53.30557
William Paterson,Castleton,3.7854818022106715,0.5996206998825073,0.4674781362215678,50.64571
Kean,Montclair State,-0.9690512304523878,0.474244882663091,0.5117475688457489,49.863575
Walsh,Findlay,-0.3453837022239415,0.4908149341742198,0.453728586435318,47.70878
Hampden-Sydney,Washington and Lee,13.342889144859283,0.8131397565205892,0.47455180684725445,53.712296
Augsburg,St. Olaf,-7.923977785380403,0.2986576457818349,0.4920641779899597,51.007065
SUNY Maritime,Coast Guard,-1.796214734337833,0.4523415267467499,0.4251268704732259,60.95667
Waynesburg,Allegheny,0.5444708523436124,0.5144776503245035,0.48210984468460083,54.142025
Saint Vincent,Case Western Reserve,-4.854284450194492,0.3731132646401723,0.49419904748598736,58.19547
Westminster (PA),Bethany (WV),15.650910234379305,0.8516170779863993,0.47633158167203266,53.20757
Lincoln (MO),Southwest Baptist,0.4060476921202549,0.5107979873816172,0.45495707790056866,51.960003
Southern Virginia,Greensboro College,14.820341591763585,0.8384292523066202,0.49069679776827496,50.88255
Emory & Henry College,Carson-Newman College,6.433162387567873,0.6659938097000122,0.44279752175013226,50.216583
Concordia University St Paul,Minnesota State Mankato,-13.022018947258921,0.19266032675902048,0.4814251661300659,49.109848
Georgetown,Morgan State,0.4638048925844638,0.7274999618530273,0.5783158938090006,47.787823
Minnesota State Moorhead,Minot State,10.062087969262159,0.7488278945287069,0.4653550088405609,51.749184
West Liberty,West Virginia State,-13.854464686613102,0.17783923943837485,0.46877559026082355,53.874706
Chowan,North Greenville,-0.26364092702776776,0.4929885268211365,0.5219812095165253,57.365856
Adrian,Albion,8.128432307508707,0.7060547471046448,0.4117929935455322,58.28937
New Hampshire,Villanova,-10.481011868992546,0.37679190436999005,0.36991916100184125,51.536415
Berry College,Rhodes College,14.490534923939824,0.8329868316650391,0.5107272466023763,54.995983
Merrimack,Robert Morris,7.4125717853664925,0.8316640853881836,0.48438066244125366,45.126858
Lagrange College,North Carolina Wesleyan,-7.879068988369938,0.29969731469949085,0.4312135974566142,49.868618
Shenandoah,Bridgewater (VA),5.144184012110939,0.6341803073883057,0.4820917348066966,48.79228
Gallaudet,Guilford College,8.32825768042801,0.7106269399325053,0.458039790391922,53.0645
Virginia Tech,Wake Forest,0.9440576042870097,0.35636501510938007,0.39974936842918396,50.318554
Lycoming,Moravian,13.154932805901813,0.8097554643948873,0.519653727610906,54.460697
Maine Maritime,Nichols College,-13.035511812686405,0.19241423408190408,0.5084257324536642,64.7303
Worcester St,Bridgewater State,0.3594314342432331,0.5095585783322653,0.4916890064875285,55.37647
ERSKINE,UNC Pembroke,-9.850601406894238,0.2556847433249156,0.4808405935764313,52.39576
Bluffton,Manchester,11.954090489924951,0.7872568766276041,0.5017938713232676,55.603466
Trinity (CT),Tufts,4.5701878403543645,0.6196947495142618,0.4878699978192647,49.7198
Heidelberg,Capital,8.091353090013449,0.7052026788393656,0.4887893497943878,55.32791
Mount St. Joseph,Anderson (IN),8.996399904952455,0.7256669004758199,0.4856322507063548,53.401604
South Carolina State,Savannah St,8.508888192440564,0.71473095814387,0.4181947112083435,58.01363
Wofford,Western Carolina,-10.625029072866937,0.4523415267467499,0.4966747462749481,53.873116
VMI,Chattanooga,-15.683782602571075,0.08174148574471474,0.3042372663815816,51.44752
University of Mount Union,Otterbein,14.94105131320359,0.8403919537862142,0.45626076062520343,60.711735
Gardner-Webb,Charleston Southern,11.638858314487262,0.6882187128067017,0.45062750577926636,48.70322
Millikin,Carroll University (WI),9.846640127753908,0.744230329990387,0.5020005802313486,51.76466
Grinnell,Monmouth (IL),-8.223954257311785,0.29175545275211334,0.4117929935455322,51.369316
Southern Connecticut State,Bentley,3.378895200400554,0.5891113678614298,0.4916890064875285,52.516804
Roanoke College,Randolph-Macon,-0.26364092702776776,0.4929885268211365,0.4732382893562317,49.753605
Denison University,Ohio Wesleyan,-0.3427769903529204,0.4908842444419861,0.4139374991257985,57.01197
Concordia Moorhead,St. Scholastica,2.1320120152343307,0.5565129717191061,0.4507233003775279,51.710777
East Texas Baptist University,Mary Hardin-Baylor,8.684629978515824,0.7186970909436544,0.4988465706507365,49.89749
Fort Lewis,Western Colorado,-2.5642148162025107,0.4321324626604716,0.453728586435318,52.506905
Lindenwood,UT Martin,-3.9536348016978375,0.47354431947072345,0.43503260612487793,52.137558
Bryant,Maine,-2.8756880311096866,0.16762190063794455,0.3600297768910726,48.99572
NC State,Campbell,44.564674985602565,0.9965899387995402,0.5547395050525665,63.581985
Bethel (MN),Saint John's (MN),1.3964120632314874,0.5370856126149496,0.4353364606698354,50.887592
Wisconsin-Platteville,Wisconsin-Stevens Pt,1.9924580777062486,0.5528362989425659,0.376170019308726,51.332985
Jamestown College,University of Mary,4.584349651749509,0.6200542648633321,0.4916890064875285,48.848892
St. Thomas (MN),Butler,8.929292125532236,0.9301414688428243,0.5643284916877747,49.704834
Cornell,Colgate,-5.632448076641449,0.36505624651908875,0.3914673924446106,57.342823
Furman,East Tennessee State,-4.446563529331542,0.1934650888045629,0.37078653772672016,54.373726
Holy Cross,Harvard,-21.718865498776193,0.03868646050492922,0.3034194161494573,42.789787
Bloomsburg,Lock Haven University,7.386785058278651,0.6888001958529154,0.5058195888996124,51.551598
Indiana-Pennsylvania,Edinboro University,19.905059523555284,0.9077463150024414,0.4945225417613983,55.05465
Millersville,Shepherd,-7.435037661971431,0.3100639184315999,0.534860372543335,57.55584
Adams State,Chadron St,-12.383758454773055,0.20452008644739786,0.46917401750882465,55.36098
Colorado School Of Mines,Colorado Mesa,1.3184474789048528,0.5350205302238464,0.46401773889859516,54.23396
Wisconsin-Whitewater,Wisconsin-Lacrosse,10.766049220451102,0.7635401487350464,0.4626711308956146,51.071323
Huntingdon College (AL),Methodist,-0.6983538324189263,0.4814331829547882,0.5243460138638815,57.722305
Sewanee,Maryville College (TN),3.4001959454736204,0.5896636048952738,0.43503260612487793,52.297066
North Park,Augustana (IL),4.666817005519965,0.6221457322438558,0.4878699978192647,51.81171
Elmhurst,Carthage,-0.6983538324189263,0.4814331829547882,0.531236082315445,53.72762
Greenville,Westminster College (MO),1.0483554670946424,0.5278595387935638,0.4916890064875285,49.082912
Trinity University TX,Southwestern University,7.314530088695203,0.6870959202448527,0.42341941595077515,54.471943
Kalamazoo,Olivet College,13.712552073817882,0.8196862737337748,0.4400991400082906,58.448406
Lakeland,Aurora,-3.0949320088397165,0.41826704144477844,0.44544661045074463,58.004734
Carnegie Mellon,McDaniel College,7.125733602638821,0.6826239426930746,0.4712904592355092,48.544548
West Chester,East Stroudsburg University,0.30131528385786205,0.5080132881800333,0.45754759510358173,52.55852
Missouri Southern State,Fort Hays State,-2.476349709681252,0.43443657954533893,0.4587760865688324,50.982616
Loras College,Central College,-9.760880363456145,0.2576118956009547,0.45754759510358173,52.503906
Wilson,Delta State,-14.940084603281623,0.15962370236714682,0.4878699978192647,50.645226
Coe College,Buena Vista,12.131519103903274,0.790675679842631,0.519653727610906,53.163086
Luther,Wartburg,-11.717165360816152,0.21735879778862,0.5063707133134207,53.263863
Hardin-Simmons,Howard Payne,6.433162387567873,0.6659938097000122,0.4820917348066966,51.142494
Missouri S&T,Upper Iowa University,-7.435037661971431,0.3100639184315999,0.44421811898549396,53.077515
Wooster,Wittenberg,2.8216530606393664,0.574604868888855,0.4878699978192647,50.91598
Beloit,Cornell College (IA),4.228890335857443,0.6109998822212219,0.4951427181561788,47.737976
St. Norbert,Concordia-Wisconsin,0.11646106864634219,0.5030973851680756,0.5402771433194479,56.38857
Benedictine University,Rockford,8.06726506376865,0.7046485344568888,0.4951427181561788,52.15147
New England College,Curry College,-15.812031730513205,0.1459104542930921,0.4878699978192647,57.647476
Ohio Northern,Marietta,0.030607848839030328,0.5008140504360199,0.48210984468460083,53.30065
Concordia University Chicago,Eureka College,6.578768504276114,0.6695187091827393,0.5101897219816843,52.464264
Alma,Calvin University,-0.26364092702776776,0.4929885268211365,0.4653550088405609,54.44698
Rose-Hulman,Hanover College,-2.5006409327574577,0.4337993562221527,0.4546360770861308,48.196636
Winona State,Wayne State (NE),-5.85318137356183,0.3481898605823517,0.4628295699755351,53.619694
Sioux Falls,Augustana University (SD),-6.521432853973772,0.3318675259749095,0.43630023797353107,52.318108
Wisconsin-Eau Claire,Wisconsin-Stout,2.7477685758961488,0.5726734002431234,0.39050649603207904,51.183163
Bemidji State,Northern State,-13.596380167719035,0.1823553815484047,0.5455218056837717,54.760185
Roosevelt,Ferris State,-14.982653796634613,0.15893523395061493,0.3986850082874298,62.454735
Benedict College,Allen,12.762508734917061,0.8025691906611124,0.4653550088405609,56.652184
Northeastern State,West Florida,-6.721756272742975,0.3270343492428462,0.4013833900292714,51.374653
Anderson (Sc),UVA Wise,3.9047476236490812,0.6026901801427206,0.4237791796525319,49.85136
Wisconsin-River Falls,Wisconsin-Oshkosh,10.145778141272844,0.7506019473075867,0.3986850082874298,57.57631
Virginia St,Johnson C Smith,-5.170487730881344,0.3651602665583293,0.5101897219816843,53.153755
Middlebury,Amherst,0.7990453861750326,0.5212414860725403,0.4732382893562317,50.74461
Illinois College,Lawrence University,15.650910234379305,0.8516170779863993,0.5046067237854004,54.028393
Knox College,Chicago,-0.1542300121561234,0.4958981474240621,0.48210984468460083,47.950535
Gustavus Adolphus,Carleton,-5.393077805776772,0.3595961332321167,0.453728586435318,51.696365
Saginaw Valley State,Northern Michigan,3.101814016384813,0.5819121301174164,0.46531251072883606,54.777008
Massachusetts,Western Michigan,-23.09370556553754,0.0061349694927533465,0.18866979330778122,49.32979
John Carroll University,Wabash College,3.7588977456708577,0.5989356736342112,0.4313026964664459,51.93153
Quincy,McKendree,6.01338466908596,0.6557502945264181,0.4878699978192647,51.295734
Southwestern Oklahoma State,Henderson State,-2.828270819130812,0.4252222180366516,0.45495707790056866,52.330833
Eastern Illinois,Tennessee State,5.464856940129087,0.8628409306208292,0.5123614271481832,49.890274
Alabama State,Bethune-Cookman,11.971671120932031,0.8473059336344401,0.47267181674639386,60.881893
Dubuque,Nebraska Wesleyan,-0.9464627488731002,0.47484442591667175,0.515283594528834,52.49316
South Dakota,Murray State,26.807252920868805,0.9630433917045593,0.6271619002024332,50.45101
Pittsburg St,Nebraska-Kearney,1.50434880446834,0.5399429202079773,0.44150274991989136,49.641857
Miles College,Kentucky State,-14.534165966250473,0.16628646602233252,0.5236439406871796,55.938
Arizona,Oklahoma State,25.4353107950145,0.9926988879839579,0.6285224556922913,57.009552
Northwestern Oklahoma State,Southern Arkansas,-4.708760326362953,0.37679190436999005,0.5046182870864868,49.14757
Arkansas-Monticello,Southern Nazarene,0.7990453861750326,0.5212414860725403,0.4732382893562317,49.488205
Lane College,Albany State GA,-8.237942364230484,0.2914354205131531,0.46877559026082355,55.580868
New Mexico Highlands,CSU Pueblo,-6.308926178151495,0.33702539404233295,0.6109350124994913,60.633575
Harding University,East Central (OK),4.5701878403543645,0.6196947495142618,0.458039790391922,49.70206
Abilene Christian,North Alabama,15.368199808617566,0.9853728810946146,0.6017502347628275,60.20526
Notre Dame,Boise State,25.720418845733754,0.9915774067242941,0.6272761027018229,65.40529
UConn,Florida International,8.34559485432599,0.8168233434359232,0.5412198205788931,52.291046
SMU,Syracuse,19.513603634954574,0.8823707103729248,0.5615470012029012,58.85959
UCLA,Penn State,-21.931369093093465,0.3561537067095439,0.5783158938090006,49.515133
Alabama,Vanderbilt,16.68831840881172,0.5399520993232727,0.5841627915700277,57.84446
Wheeling,West Virginia Wesleyan,18.198363888532786,0.8874779542287191,0.44587939977645874,54.82274
Buffalo,Eastern Michigan,5.8092460114026725,0.5820704301198324,0.3882419168949127,51.99157
Georgia State,James Madison,-23.645221465171417,0.0198806735376517,0.33924587567647296,56.628304
UAlbany,Stony Brook,-10.056839731210589,0.09858412047227223,0.41925907135009766,46.34979
Louisville,Virginia,12.178361565234324,0.7417408227920532,0.6474917332331339,63.572372
William & Mary,North Carolina A&T,26.24341564190123,0.9813610116640726,0.6491009593009949,52.974346
Northern Illinois,Miami (OH),-6.995094641287355,0.23826424280802408,0.4238983790079753,44.51035
Akron,Central Michigan,-3.635757316868091,0.6396611928939819,0.5887313882509867,49.662468
App State,Oregon State,0.6953768255681754,0.5606734653313955,0.46534574031829834,52.876022
Florida,Texas,-1.1003590432918537,0.3481898605823517,0.6031507054964701,46.748436
Maryland,Washington,-7.035185066492076,0.09123540297150612,0.45299771428108215,51.75959
Northwestern,UL Monroe,16.4353107950145,0.9813610116640726,0.6285224556922913,48.12812
Arkansas State,Texas State,-10.131800191382434,0.5599145094553629,0.6017502347628275,60.65931
Oklahoma,Kent State,49.29816174962068,1.0,0.610190729300181,52.458237
Pacific Lutheran,Willamette,5.666189131838984,0.6471903324127197,0.4856322507063548,48.885803
Valdosta State,Lenoir-Rhyne,7.731122865091802,0.6968660950660706,0.4916890064875285,49.467064
Pacific (OR),Whitworth,4.6888915013505885,0.6227049628893534,0.44150274991989136,49.276905
Austin Peay,West Georgia,8.677252445522104,0.7185311317443848,0.46877559026082355,52.03354
Nebraska,Michigan State,13.07899189737241,0.8788819710413615,0.517762154340744,55.708687
Ripon,Lake Forest College,8.183945975535996,0.7073282996813456,0.4747765163580577,51.878494
Lamar,Nicholls,1.7563022730998386,0.6177125970522562,0.453728586435318,41.956215
Mercer,Samford,34.54052697300848,0.9893521865208944,0.4915701746940613,52.564297
Tiffin,Hillsdale,1.4238273016080696,0.5378115375836691,0.4732382893562317,51.516846
Buffalo State,Union (NY),-1.2404772694253345,0.4670456449190776,0.48009615143140155,49.907677
Grand Valley State University,Davenport,-1.907843941217522,0.4493951698144277,0.4355248014132182,50.817204
Hampton,Norfolk State,6.792245344653333,0.33107959230740863,0.5607284506162008,52.239548
Alcorn State,Prairie View A&M,-3.863108425528868,0.15962370236714682,0.4770572980244954,49.09932
Lewis & Clark College,Puget Sound,14.483777485530727,0.8328740994135538,0.41475650668144226,58.603874
Towson,Elon,-2.7759405982739778,0.42658992608388263,0.5414429207642873,50.81668
Western Oregon,Western New Mexico,17.18736334359357,0.8740660548210144,0.4208930929501851,74.280464
NEWBERG,Linfield College,0.9835216308819058,0.5261391599973043,0.48210984468460083,50.08308
Alabama A&M,Jackson State,-18.680446459731776,0.07757694646716118,0.3902389009793599,54.19316
Northern Arizona,Montana State,-11.309938281121061,0.3933436373869578,0.39974936842918396,60.53241
Northern Iowa,North Dakota,-21.624414999312286,0.026180637689928215,0.3293793300787608,53.17589
Kentucky Wesleyan,Ashland,-9.259468838186923,0.2685191184282303,0.5300245980421702,51.499004
Central Arkansas,Utah Tech,5.301198923336183,0.6381106774012247,0.6650791764259338,51.559593
Indianapolis,William Jewell,6.556784884783134,0.6689874728520712,0.4341346124807994,54.24627
Catawba,Mars Hill,7.068537097580683,0.6812638243039449,0.4270481566588084,49.816097
Youngstown State,South Dakota State,-14.926000061389228,0.47900480031967163,0.5019681056340536,56.56349
Old Dominion,Coastal Carolina,17.916242146347397,0.7844133575757345,0.4820917348066966,54.204742
Muskingum University,Franklin,5.21334083454054,0.6359131932258606,0.458039790391922,55.187347
Eastern Washington,Portland State,11.681673237749871,0.8000447352727255,0.5181236465771993,56.147156
Incarnate Word,Stephen F. Austin,-13.513528094569931,0.18382024765014648,0.43770978848139447,49.79667
Southern Illinois,Indiana State,13.75839621275762,0.8204879959424337,0.5113803942998251,57.42668
Illinois State,North Dakota State,-19.61840103504815,0.09545473381876945,0.4035683770974477,55.676056
Tarleton State,Southern Utah,14.414736545085049,0.9344124992688497,0.3424873153368632,67.01546
Wyoming,UNLV,-2.7225290144351404,0.5625411967436472,0.5505148470401764,51.726566
Texas Southern,Arkansas-Pine Bluff,6.417024997202427,0.6250937382380167,0.5110898315906525,47.709534
McNeese,SE Louisiana,-15.665043540337969,0.1481649267176787,0.36873560150464374,53.77518
Rice,Florida Atlantic,-3.489157968168347,0.47784021496772766,0.2971516052881877,53.80942
Troy,South Alabama,-3.5828486242567967,0.7165998816490173,0.46917401750882465,50.394707
Northwestern State,East Texas A&M,-10.42202185577885,0.060425590723752975,0.4097707271575928,61.715004
Houston,Texas Tech,-14.87044305437834,0.215694693227609,0.44279752175013226,50.930313
Angelo State,UT Permian Basin,0.306014713586695,0.5081382493178049,0.4238983790079753,53.411537
Bates,Colby College,4.584349651749509,0.6200542648633321,0.49472785989443463,47.607235
Arkansas Tech,Southeastern Oklahoma State,7.314530088695203,0.6870959202448527,0.49509625633557636,52.857834
Thomas More College,Lake Erie,-1.964749644257502,0.44789425532023114,0.47870613137880963,48.24391
Midwestern State,Texas A&M-Kingsville,-0.9303438709452693,0.4752722879250844,0.49948715170224506,56.41231
Austin,CENTENARY,-0.814939845091785,0.4783363938331604,0.4558445413907369,52.04181
Washington University (St. Louis),Illinois Wesleyan,0.030607848839030328,0.5008140504360199,0.4674781362215678,52.377132
North Central College,Wheaton,7.010803239902531,0.6798884471257528,0.4789426326751709,52.328995
Minnesota Morris,Martin Luther,-6.392479093617149,0.334993710120519,0.4473763207594554,50.44244
La Verne,Pomona Pitzer,-0.26364092702776776,0.4929885268211365,0.4732382893562317,50.31801
Missouri Western,Emporia State University,7.187601029605969,0.6840923627217611,0.4878699978192647,53.801758
Morehouse College,Tuskegee,-1.0807086900588676,0.47128215432167053,0.46917401750882465,49.7525
Newberry,Wingate,-0.6592727358290197,0.4824715256690979,0.4600576361020406,51.326324
West Alabama,Lincoln (CA),32.26101014890067,0.9842513998349508,0.4130402207374573,67.35912
Texas A&M,Mississippi State,24.925615584880006,0.9753405451774597,0.7160683671633402,54.875267
UCF,Kansas,3.024597347034687,0.612528383731842,0.6802172859509786,53.699406
TCU,Colorado,11.671089900778002,0.8878493507703146,0.44405924280484516,56.38343
Ohio State,Minnesota,23.892329970469525,0.9852520624796549,0.5130407611529032,47.8577
Florida State,Miami,-2.829751923093754,0.549812396367391,0.5190920134385427,58.332096
Geneva,Grove City College,7.314530088695203,0.6870959202448527,0.49509625633557636,53.793533
Idaho State,Montana,-18.295196630889816,0.3089512238899867,0.37460554639498395,61.692444
Black Hills State,South Dakota Mines,12.161906244452403,0.7912579377492269,0.4355248014132182,56.785797
Memphis,Tulsa,22.60198417815014,0.9853728810946146,0.5531004965305328,53.04385
Central Oklahoma,Central Missouri,-2.8526635017382302,0.4245849947134654,0.45754759510358173,54.310555
Macalester,Hamline University,10.741764509978136,0.7630406419436137,0.48210984468460083,52.63249
UT Rio Grande Valley,Houston Christian,24.93569305305808,0.9517816503842672,0.579934318860372,62.585766
Cal Poly,UC Davis,-12.9779685057177,0.1934650888045629,0.3707101047039032,56.641132
West Texas A&M,Sul Ross State,17.18736334359357,0.8740660548210144,0.4270481566588084,61.391766
Crown College,Northwestern (MN),13.886511580542825,0.8227165738741556,0.4626711308956146,52.756115
Central Washington,Eastern New Mexico,13.472450382594214,0.8154507676760355,0.4055428703625997,58.133186
Chapman,Redlands,3.3988852865727366,0.5896296302477518,0.4878699978192647,51.942078
California Lutheran University,Claremont-Mudd-Scripps College,6.01338466908596,0.6557502945264181,0.4878699978192647,49.702255
California,Duke,-4.992596375706988,0.25560058653354645,0.45754759510358173,53.06698
Fresno State,Nevada,7.651645527818085,0.744230329990387,0.3545927007993062,46.569813
