season,week,n_games,ats_brier,ats_log_loss,ats_hit_rate,ats_n_samples,ml_brier,ml_log_loss,ml_roc_auc,ml_hit_rate,ml_n_samples,total_mae,total_mae_vs_market,total_correlation,total_n_samples
2020,11,87,0.15284384737076614,0.4658703416481901,0.735632183908046,87.0,0.15284384737076614,0.4658703416481901,0.8715316315205328,0.735632183908046,87.0,14.498116197257206,,,87.0
2020,12,72,0.20232153287784602,0.5882117614477155,0.6666666666666666,72.0,0.20232153287784602,0.5882117614477155,0.6860367892976589,0.6666666666666666,72.0,14.78578609890408,,,72.0
2020,13,44,0.1408891088880588,0.4253956894397716,0.8409090909090909,44.0,0.1408891088880588,0.4253956894397716,0.886710239651416,0.8409090909090909,44.0,16.407420678572223,,,44.0
2020,14,46,0.18577498847588803,0.5407732508700396,0.717391304347826,46.0,0.18577498847588803,0.5407732508700396,0.8257575757575758,0.717391304347826,46.0,15.066980859507686,,,46.0
2020,15,37,0.19659148060116957,0.591693336936115,0.6756756756756757,37.0,0.19659148060116957,0.591693336936115,0.7397660818713451,0.6756756756756757,37.0,15.502067978317672,,,37.0
2020,16,19,0.20681813834533583,0.5933598610248616,0.6842105263157895,19.0,0.20681813834533583,0.5933598610248616,0.7888888888888889,0.6842105263157895,19.0,18.422832489013672,,,19.0
2020,20,4,0.2030619338613311,0.5979663388997541,0.75,4.0,0.2030619338613311,0.5979663388997541,0.3333333333333333,0.75,4.0,8.832118034362793,,,4.0
2021,1,256,0.21241893516964427,0.6022146532515142,0.63671875,256.0,0.21241893516964427,0.6022146532515142,0.6780303030303031,0.63671875,256.0,13.793840363621712,,,256.0
2021,2,200,0.17365133582247907,0.5064000927360057,0.72,200.0,0.17365133582247907,0.5064000927360057,0.772707157871446,0.72,200.0,13.532246303558349,,,200.0
2021,3,200,0.20111154244801122,0.5766550698718045,0.67,200.0,0.20111154244801122,0.5766550698718045,0.7073958333333333,0.67,200.0,14.437499027252198,,,200.0
2021,4,193,0.18910740522102082,0.5545412665452241,0.689119170984456,193.0,0.18910740522102082,0.5545412665452241,0.8110496638473216,0.689119170984456,193.0,13.6505852733869,,,193.0
2021,5,198,0.19927147580530574,0.5765106776170961,0.6414141414141414,198.0,0.19927147580530574,0.5765106776170961,0.7609057782404998,0.6414141414141414,198.0,13.399258449824169,,,198.0
2021,6,189,0.19824295921159218,0.5824952572579201,0.7407407407407407,189.0,0.19824295921159218,0.5824952572579201,0.7602941176470589,0.7407407407407407,189.0,13.723018020549148,,,189.0
2021,7,188,0.18481503213931924,0.5495048696567301,0.7340425531914894,188.0,0.18481503213931924,0.5495048696567301,0.7967451917605554,0.7340425531914894,188.0,14.119338989257812,,,188.0
2021,8,190,0.19796470467432983,0.5966827453077733,0.7315789473684211,190.0,0.19796470467432983,0.5966827453077733,0.784125041717655,0.7315789473684211,190.0,13.277731102391293,,,190.0
2021,9,192,0.14861013104058,0.46014161796832304,0.7760416666666666,192.0,0.14861013104058,0.46014161796832304,0.8759314870425982,0.7760416666666666,192.0,14.306347827116648,,,192.0
2021,10,201,0.1937916867633531,0.5579964445641419,0.6716417910447762,201.0,0.1937916867633531,0.5579964445641419,0.7563700707785642,0.6716417910447762,201.0,14.664694259415812,,,201.0
2021,11,195,0.17805664221949416,0.5326203640240758,0.7384615384615385,195.0,0.17805664221949416,0.5326203640240758,0.8059918244406196,0.7384615384615385,195.0,14.438169117462941,,,195.0
2021,12,139,0.16374018651221062,0.4849049890027636,0.7482014388489209,139.0,0.16374018651221062,0.4849049890027636,0.8492878089652284,0.7482014388489209,139.0,13.239303424203996,,,139.0
2021,13,84,0.14470802522253093,0.4450917603018071,0.8095238095238095,84.0,0.14470802522253093,0.4450917603018071,0.8734402852049911,0.8095238095238095,84.0,12.4325685046968,,,84.0
2021,14,23,0.16980426060670473,0.506455951128999,0.7391304347826086,23.0,0.16980426060670473,0.506455951128999,0.696078431372549,0.7391304347826086,23.0,11.577601225479789,,,23.0
2021,15,6,0.21846119400592,0.665796494284948,0.8333333333333334,6.0,0.21846119400592,0.665796494284948,0.888888888888889,0.8333333333333334,6.0,13.080315272013346,,,6.0
2022,1,380,0.18715992544221188,0.5474935967328292,0.7026315789473684,380.0,0.18715992544221188,0.5474935967328292,0.7475244489408014,0.7026315789473684,380.0,14.47772274017334,,,380.0
2022,2,312,0.19575764834385806,0.5657232186432949,0.6794871794871795,312.0,0.19575764834385806,0.5657232186432949,0.7336241753564589,0.6794871794871795,312.0,14.862628765595264,,,312.0
2022,3,313,0.20199408451728748,0.5783191125540871,0.6517571884984026,313.0,0.20199408451728748,0.5783191125540871,0.7844466767118701,0.6517571884984026,313.0,13.488818927313954,,,313.0
2022,4,294,0.18297670983884545,0.5361172324876022,0.7040816326530612,294.0,0.18297670983884545,0.5361172324876022,0.8133192389006343,0.7040816326530612,294.0,13.134363978898444,,,294.0
2022,5,312,0.18654186865375594,0.5554502316450052,0.7371794871794872,312.0,0.18654186865375594,0.5554502316450052,0.8162163280506476,0.7371794871794872,312.0,14.067821820576986,,,312.0
2022,6,296,0.1762208271760886,0.5246425078842535,0.7466216216216216,296.0,0.1762208271760886,0.5246425078842535,0.8239223247486572,0.7466216216216216,296.0,12.479877265723976,,,296.0
2022,7,300,0.17409234099532878,0.5187907525260408,0.72,300.0,0.17409234099532878,0.5187907525260408,0.818861672114997,0.72,300.0,14.16557248433431,,,300.0
2022,8,305,0.1695053432830921,0.5088127838058091,0.7573770491803279,305.0,0.1695053432830921,0.5088127838058091,0.8352072025501852,0.7573770491803279,305.0,12.352915354244045,,,305.0
2022,9,299,0.16032110142174547,0.4867569572798269,0.7792642140468228,299.0,0.16032110142174547,0.4867569572798269,0.8542457091237579,0.7792642140468228,299.0,13.78122026067115,,,299.0
2022,10,308,0.15170294193025988,0.46838862744857157,0.775974025974026,308.0,0.15170294193025988,0.46838862744857157,0.8816089527027027,0.775974025974026,308.0,13.692915148549266,,,308.0
2022,11,307,0.16832033896264786,0.509514622401132,0.745928338762215,307.0,0.16832033896264786,0.509514622401132,0.8494238156209988,0.745928338762215,307.0,13.774167560987442,,,307.0
2022,12,152,0.1755712220705595,0.5215601477216832,0.75,152.0,0.1755712220705595,0.5215601477216832,0.8181818181818181,0.75,152.0,14.465688529767489,,,152.0
2022,13,89,0.17175958486691884,0.5087865389349612,0.7528089887640449,89.0,0.17175958486691884,0.5087865389349612,0.8317948717948719,0.7528089887640449,89.0,12.754063081205562,,,89.0
2022,14,29,0.15834120050573716,0.4747969201416138,0.7931034482758621,29.0,0.15834120050573716,0.4747969201416138,0.7529761904761905,0.7931034482758621,29.0,12.266227327544113,,,29.0
2022,15,9,0.053921422818723634,0.20375490631386767,0.8888888888888888,9.0,0.053921422818723634,0.20375490631386767,1.0,0.8888888888888888,9.0,18.163331773546005,,,9.0
2023,1,381,0.19191677235504498,0.5496680438322797,0.6745406824146981,381.0,0.19191677235504498,0.5496680438322797,0.7139566395663957,0.6745406824146981,381.0,13.57925543196871,,,381.0
2023,2,316,0.1945973539321223,0.5547147187990153,0.6455696202531646,316.0,0.1945973539321223,0.5547147187990153,0.7496071133167908,0.6455696202531646,316.0,13.876434857332253,,,316.0
2023,3,321,0.19722768462628626,0.5630960702413298,0.6479750778816199,321.0,0.19722768462628626,0.5630960702413298,0.7492489524863626,0.6479750778816199,321.0,14.329867152038764,,,321.0
2023,4,288,0.16942281225357508,0.5091415159241082,0.7534722222222222,288.0,0.16942281225357508,0.5091415159241082,0.8120982790794112,0.7534722222222222,288.0,14.028803189595541,,,288.0
2023,5,305,0.18227303853800553,0.5408760923888126,0.7278688524590164,305.0,0.18227303853800553,0.5408760923888126,0.8049237529077282,0.7278688524590164,305.0,13.503503367939933,,,305.0
2023,6,292,0.14928742776213372,0.461268075104384,0.8082191780821918,292.0,0.14928742776213372,0.461268075104384,0.8740437942245172,0.8082191780821918,292.0,13.802125734825657,,,292.0
2023,7,302,0.16790727898624858,0.5032389940562899,0.7615894039735099,302.0,0.16790727898624858,0.5032389940562899,0.8367737676056338,0.7615894039735099,302.0,13.110210519752755,,,302.0
2023,8,305,0.17013345553938516,0.5110071253294646,0.7475409836065574,305.0,0.17013345553938516,0.5110071253294646,0.8307798244103977,0.7475409836065574,305.0,13.058887756847945,,,305.0
2023,9,310,0.14917205364900088,0.45772336527194263,0.7806451612903226,310.0,0.14917205364900088,0.45772336527194263,0.8644695704312818,0.7806451612903226,310.0,12.647056678033644,,,310.0
2023,10,319,0.1539378565669832,0.4737256364861123,0.7931034482758621,319.0,0.1539378565669832,0.4737256364861123,0.8690420009438414,0.7931034482758621,319.0,14.147247685160384,,,319.0
2023,11,310,0.13579868879919357,0.42607285781224014,0.8290322580645161,310.0,0.13579868879919357,0.42607285781224014,0.8919771634615384,0.8290322580645161,310.0,13.601483720348726,,,310.0
2023,12,158,0.17037061427091393,0.5021434107713778,0.7088607594936709,158.0,0.17037061427091393,0.5021434107713778,0.8012506337671116,0.7088607594936709,158.0,13.686432609075233,,,158.0
2023,13,91,0.14318361617361625,0.4364568735883051,0.7802197802197802,91.0,0.14318361617361625,0.4364568735883051,0.8806763285024155,0.7802197802197802,91.0,13.592939104352679,,,91.0
2023,14,27,0.17677326334302101,0.5101272520524512,0.7777777777777778,27.0,0.17677326334302101,0.5101272520524512,0.7407407407407407,0.7777777777777778,27.0,14.593919542100695,,,27.0
2023,15,9,0.13596415680901427,0.43367229616934394,0.7777777777777778,9.0,0.13596415680901427,0.43367229616934394,0.9285714285714286,0.7777777777777778,9.0,10.355127970377604,,,9.0
2024,1,231,0.14033092978993952,0.41189534942491884,0.7835497835497836,231.0,0.14033092978993952,0.41189534942491884,0.8552246514029954,0.7835497835497836,231.0,13.659154619489398,,,231.0
2024,2,314,0.1903593949115582,0.5509410295275018,0.6942675159235668,314.0,0.1903593949115582,0.5509410295275018,0.7259857789269553,0.6942675159235668,314.0,13.349716793959308,,,314.0
2024,3,299,0.18127258249147304,0.5248970857710014,0.6755852842809364,299.0,0.18127258249147304,0.5248970857710014,0.7832585607031679,0.6755852842809364,299.0,14.264698207179041,,,299.0
2024,4,311,0.2039925015349679,0.5774203060945845,0.6463022508038585,311.0,0.2039925015349679,0.5774203060945845,0.7302422723475355,0.6463022508038585,311.0,13.568555322874014,,,311.0
2024,5,270,0.182673910489434,0.5411392428475086,0.7333333333333333,270.0,0.182673910489434,0.5411392428475086,0.8005610098176718,0.7333333333333333,270.0,15.241395286277488,,,270.0
2024,6,292,0.1797516331014016,0.5305551361783697,0.7226027397260274,292.0,0.1797516331014016,0.5305551361783697,0.8062917832250723,0.7226027397260274,292.0,13.709742232544782,,,292.0
2024,7,288,0.16424417769658875,0.4923060860704685,0.7604166666666666,288.0,0.16424417769658875,0.4923060860704685,0.8433907349017705,0.7604166666666666,288.0,13.005905919604832,,,288.0
2024,8,306,0.1642298320727456,0.4927191151809802,0.7483660130718954,306.0,0.1642298320727456,0.4927191151809802,0.8364066296424852,0.7483660130718954,306.0,13.90710022870232,,,306.0
2024,9,305,0.15452804151931993,0.47430147901532743,0.7967213114754098,305.0,0.15452804151931993,0.47430147901532743,0.8573608776431035,0.7967213114754098,305.0,12.094905815749872,,,305.0
2024,10,299,0.16606221278991776,0.4970064720929498,0.7525083612040134,299.0,0.16606221278991776,0.4970064720929498,0.8330157866086011,0.7525083612040134,299.0,12.88440532110208,,,299.0
2024,11,302,0.14850942905920575,0.45759144377561517,0.7748344370860927,302.0,0.14850942905920575,0.45759144377561517,0.8741447368421053,0.7748344370860927,302.0,13.370873268076915,,,302.0
